tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.69699E+17,negative,1,Late Flight,0.6565,United,,DJKHacker,,0,@United many people on Ua6318 are going to miss connections due to long wait time in SFO tarmac. Seriously u can't find an empty gate?,,2/22/2015 19:23,"Palo Alto, CA",Pacific Time (US & Canada)
5.69699E+17,negative,1,Customer Service Issue,1,United,,cressman,,0,@united You're trying to solve problem of your own making. Charging for checked luggage forces checking at gate. Brilliant.,"[0.0, 0.0]",2/22/2015 19:22,Utah,Mountain Time (US & Canada)
5.69699E+17,negative,1,longlines,0.6764,United,,scottecrouch,,1,@united we've been waiting 45 min for a gate at SFO... Yet so many of them are free.  Your excellence in operational efficiency is showing,,2/22/2015 19:21,"New York & Washington, D.C.",Eastern Time (US & Canada)
5.69698E+17,negative,1,Customer Service Issue,0.6563,United,,TQHopper,,0,"@United ""delayed due to customer service"" Huh? http://t.co/XlTV5z6sT1",,2/22/2015 19:19,"Boulder, Co",
5.69698E+17,negative,1,Customer Service Issue,0.6695,United,,bmorrismusic,,0,@united what about the poor customer service at checkin at Kansas KCI?!? That's it???,,2/22/2015 19:18,Ireland,
5.69698E+17,negative,1,Late Flight,1,United,,cressman,,0,@united except all of that delayed the flight anyway.,"[0.0, 0.0]",2/22/2015 19:17,Utah,Mountain Time (US & Canada)
5.69697E+17,negative,0.6606,Can't Tell,0.3425,United,,bricon67,,0,@United maybe find a different gate #ua1758,,2/22/2015 19:16,"ÜT: 33.987103,-118.399024",
5.69697E+17,negative,1,Lost Luggage,1,United,,liveitup09,,1,@united I sent a message. It's very irresponsible that my suitcase cannot be found. This is truly worst service ever... #fedup #disastrous,,2/22/2015 19:16,,Atlantic Time (Canada)
5.69697E+17,negative,1,Late Flight,0.6534,United,,bricon67,,0,@United landed in den on time stuck waiting for gate for 30 min. Maybe an update would be a good idea capt?,,2/22/2015 19:14,"ÜT: 33.987103,-118.399024",
5.69696E+17,negative,1,Flight Attendant Complaints,1,United,,jasoncarpio,,0,@united wanted to point out that not one United crew has been sympathetic. Questions unanswered. MileagePlus is starting to look like a joke,,2/22/2015 19:12,"San Francisco, California",Pacific Time (US & Canada)
5.69696E+17,negative,1,Late Flight,0.6727,United,,jasoncarpio,,0,@united can we get an explanation on why UA978 from São Paulo to Houston has been delayed? Now we're hearing from crew about Cancelled Flightlations.,,2/22/2015 19:09,"San Francisco, California",Pacific Time (US & Canada)
5.69695E+17,negative,1,Cancelled Flight,1,United,,idguy,,0,@united Why was flight 1180 EWR to MCO Cancelled Flightled for tomorrow and what do I do to rebook. Asking for a relative.,,2/22/2015 19:09,New Jersey,Eastern Time (US & Canada)
5.69695E+17,neutral,1,,,United,,HargobindV,,0,@united Can you tell me Jet Airways award availability?,,2/22/2015 19:08,"Kansas City, Missouri",Central Time (US & Canada)
5.69694E+17,negative,1,Can't Tell,0.6941,United,,cslhilo,,0,"@united I understand the intent was not to inconvenience, but catching a cab back to the airport to show them wet clothes wasn't an option.",,2/22/2015 19:02,"Hilo, HI",Hawaii
5.69694E+17,neutral,1,,,United,,nottooshABBYYYY,,0,@united What are the chances of my flight to EWR from PIT being Cancelled Flighted tomorrow?,,2/22/2015 19:02,,Atlantic Time (Canada)
5.69693E+17,neutral,0.6599,,0,United,,baftz,,0,@united @baftz rcvd promo if i booked flight silver status would be extended it was not dont have flier that was sent didnt think id need,,2/22/2015 19:01,,
5.69693E+17,negative,1,Lost Luggage,1,United,,jnml,,1,"@united, wife landed in DC 5hrs ago. luggage did not, was told it would B delivered/Hotel by 8pm. It's now 10pm, no luggage. #UA484",,2/22/2015 18:59,,
5.69693E+17,neutral,0.347,,0,United,,mgmcg16,,0,@united on a flight at 11:30 tomorrow.,,2/22/2015 18:57,,
5.69691E+17,negative,1,Can't Tell,0.6848,United,,axelrodaj,,0,@united not sure why the people in row 7 that paid for a premium seat can't use their overhead space... http://t.co/i9s86KiHge,"[33.94077727, -118.39921036]",2/22/2015 18:50,San Francisco,Pacific Time (US & Canada)
5.69691E+17,negative,1,Bad Flight,1,United,,segallsays,,1,@united is so cheap they couldn't afford to run the AC on #UA1510. They took pressure cooker to a new level. #Cheap #WorstAirline,"[29.9866693, -95.3382794]",2/22/2015 18:50,"Houston, TX",America/Chicago
5.69689E+17,negative,1,Late Flight,0.6665,United,,sandyrojasstory,,0,@united why is it that Sundays when my husband travels to Chicago he's stuck at Tarmac &amp; misses connecting flight always,,2/22/2015 18:43,,
5.69689E+17,negative,1,Customer Service Issue,1,United,,xtinageorgette,,0,@united Well I can tell you that your customer service at RDU airport is horrific but is exception at O'Hare in Chicago.,,2/22/2015 18:43,"Hillsborough, NC",Central Time (US & Canada)
5.69689E+17,negative,1,Can't Tell,0.6809,United,,DelonGerry,,1,@united sitting on UAL 683 - a comedy of errors.  UAL is incompetent,,2/22/2015 18:41,,
5.69687E+17,negative,1,Late Flight,0.6939,United,,lclohmd,,1,"@united on #UA3785 tonight and told delayed due to Late Flight crew. No idea where crew coming from, your staff ++unhelpful. Any ideas?",,2/22/2015 18:37,Toronto,
5.69686E+17,negative,1,Late Flight,0.6668,United,,eryder,,0,"@united, take a look at status of 683, sitting at ORD ... This ain't cool, yo.",,2/22/2015 18:30,"Lexington, Ky",Eastern Time (US & Canada)
5.69686E+17,positive,0.6544,,0,United,,RyanSennett,,0,@united bummer but thank you for the quick response,,2/22/2015 18:30,"Vancouver, WA",Pacific Time (US & Canada)
5.69685E+17,negative,1,Damaged Luggage,1,United,,cslhilo,,0,@united I didn't have time to take my wet clothes/suit back to the airport and wasn't going to pay for another cab to do so.,,2/22/2015 18:27,"Hilo, HI",Hawaii
5.69685E+17,negative,0.6687,Damaged Luggage,0.3463,United,,cslhilo,,0,@united didn't realize my bag/ contents were wet until I got to my hotel. Sent my suit/shirts out to be dry cleaned. Mtgs start tomorrow.,,2/22/2015 18:26,"Hilo, HI",Hawaii
5.69684E+17,negative,1,Late Flight,1,United,,bobgiolito,,0,"@united You load our plane at ORD knowing pilots are 2 hrs Late Flight, then discover plane needs to be fueled? #WTF #united #incompetent",,2/22/2015 18:24,"Los Angeles, CA",Pacific Time (US & Canada)
5.69684E+17,negative,1,Customer Service Issue,1,United,,almaaa08,,0,@united resolved and im sick and tired of waiting on you. I want my refund and I'd like to speak to someone about it.,,2/22/2015 18:22,,Eastern Time (US & Canada)
5.69684E+17,negative,1,Customer Service Issue,1,United,,almaaa08,,0,@united I'm really glad I just waited on the phone for over an hour to be sent to a voicemail. Your customer service sucks. Nothing has been,,2/22/2015 18:22,,Eastern Time (US & Canada)
5.69684E+17,negative,1,Bad Flight,0.3492,United,,FernHeinig18,,0,"@united, you just caused a riot on the airplane. Never seen anything like this",,2/22/2015 18:22,,
5.69682E+17,negative,1,Customer Service Issue,0.657,United,,huskerjon00,,0,"@united Instead of sending inaccurate emails about delay every 5 min, just say we will get you there when we get you there.",,2/22/2015 18:15,,
5.69682E+17,negative,1,Customer Service Issue,1,United,,almaaa08,,1,@united so glad I've been waiting for 1 hour and 15 minutes and Ive been transferred 3 times without resolving anything. Worst service ever.,,2/22/2015 18:14,,Eastern Time (US & Canada)
5.69682E+17,negative,1,Customer Service Issue,1,United,,Jodieepps,,0,@united we still need help. Hung up on twice. Customer service rep said there is no way to help between the gate rep and phone rep.,,2/22/2015 18:14,Michigan,Quito
5.69681E+17,positive,1,,,United,,markinhifi,,0,"@united They let us know in advance of the reboot, yes :) Thanks for the attentiveness!",,2/22/2015 18:13,"Queens, NY",Eastern Time (US & Canada)
5.69681E+17,negative,1,Customer Service Issue,1,United,,Fire_Bilal,,0,@united lol too little too Late Flight,,2/22/2015 18:12,"Iowa City, IA",Eastern Time (US & Canada)
5.69681E+17,negative,1,Lost Luggage,1,United,,mamijeanna,,0,@united yes. Bags came 1 hr after I arrived at baggage claim. Awful experience on the ground at BHM,,2/22/2015 18:11,,
5.6968E+17,negative,1,Late Flight,1,United,,FernHeinig18,,1,@united @FernHeinig18 your delay is due to your own making. We have now been back to the gate multiple times. Maybe take accountability,,2/22/2015 18:07,,
5.6968E+17,negative,1,Customer Service Issue,0.3718,United,,Frqtflyer1,,0,@united Why do I have to give up my leg room so these 4 people (not in my row) can fill the bin?  Pls start charging. http://t.co/2nY5TuXFqf,,2/22/2015 18:06,,Arizona
5.69679E+17,negative,1,Late Flight,1,United,,lamanmi_live,,0,@united please tell CLT flight 4232 needs a gate. Waiting now for 15 mins.,,2/22/2015 18:03,,
5.69678E+17,negative,1,Late Flight,1,United,,bobgiolito,,0,@united Why did you load us in this flying sardine can if you knew the pilots were 2 hours Late Flight?? #incompetent beyond belief,,2/22/2015 17:58,"Los Angeles, CA",Pacific Time (US & Canada)
5.69677E+17,neutral,0.6492,,0,United,,Aero0729,,0,@united booked EWR-FLL in first for two on 3-8. Let's see how you compare to the garbage @AmericanAir first class has become,,2/22/2015 17:55,,
5.69677E+17,negative,1,Bad Flight,1,United,,Mikey_Hayess,,0,@united your seats are god awful.,,2/22/2015 17:55,,Eastern Time (US & Canada)
5.69677E+17,negative,0.6889,Customer Service Issue,0.3549,United,,halestorm62,,0,@united good try but @SouthwestAir got her here safer and sooner,,2/22/2015 17:54,,Quito
5.69674E+17,positive,1,,,United,,zengerle,,0,@United Wanted to compliment ur phone agent Jeanette for reFlight Booking Problems RDU to SEA thru SFO after connecting flight thru EWR was Cancelled Flightled.,,2/22/2015 17:43,"Chapel Hill, NC",Eastern Time (US & Canada)
5.69673E+17,negative,1,Late Flight,1,United,,adamd703,,0,@united 3 hour 45 min delay so far..... Would love to round to 4 hours to just go to bed!,,2/22/2015 17:41,"Charleston, WV",Eastern Time (US & Canada)
5.69672E+17,neutral,1,,,United,,ScottBerry18,,0,@united Educate Bohol is a 501(c)(3) w/all volunteer staff. I can help the kids or buy a plane ticket ...I can't do both. Can you help?,,2/22/2015 17:36,"Albuquerque, New Mexico",Arizona
5.69672E+17,neutral,1,,,United,,ScottBerry18,,0,"@united I need to get from Albuquerque, NM, USA, to Cebu, Philippines. I'm providing educational help for 800 kids. Can you help me?",,2/22/2015 17:34,"Albuquerque, New Mexico",Arizona
5.69671E+17,negative,1,Bad Flight,1,United,,cambalam,,0,@united I'm on UA1118 and my direct tv isn't working.  How do I avoid this in future?,,2/22/2015 17:33,,Singapore
5.6967E+17,negative,1,longlines,0.6544,United,,cressman,,0,@United is truly the drunk uncle of boarding. Don't believe gate agent that overhead is full; don't reserve aisle http://t.co/cdZhTyd0aK,"[0.0, 0.0]",2/22/2015 17:28,Utah,Mountain Time (US & Canada)
5.6967E+17,negative,1,Can't Tell,1,United,,djflacoflash,,0,@united i sure will,,2/22/2015 17:26,Everywhere,
5.69669E+17,neutral,0.3732,,0,United,,wfmayo,,0,@united on the plane. I was thoughtful enough to ask for it and got it; there are prob others that also deserved it,,2/22/2015 17:25,"Vienna, VA",Eastern Time (US & Canada)
5.69669E+17,negative,0.6549,Late Flight,0.6549,United,,geekydewd,,0,"@united, any options to cos tonight? Doesn't look like #UA5525 will make it in time for #UA6259. Should I reserve a hotel room?",,2/22/2015 17:23,"CO Springs, Occupied Colorado",Mountain Time (US & Canada)
5.69668E+17,negative,0.6566,Late Flight,0.3535,United,,tomlongphd,,0,"@united Appreciated, but in this case we waited an extra 55 minutes for a lost mechanic to fax the log. Fax...like in the 80s.",,2/22/2015 17:22,Mexico City,Eastern Time (US & Canada)
5.69668E+17,neutral,0.3428,,0,United,,danny_9_9,,0,@united S/O to @Delta for coming in clutch and finally taking me home 🙌🙌,,2/22/2015 17:19,,
5.69667E+17,negative,1,Customer Service Issue,1,United,,Jodieepps,,0,@united customer service sucks!  They hang up after waiting an hour and talking for 5 minutes.,,2/22/2015 17:16,Michigan,Quito
5.69667E+17,negative,0.6695,Customer Service Issue,0.3511,United,,KateRChrisman,,0,@united JP - DM message who? Can't get a DM through to @united,,2/22/2015 17:15,"Oakland, CA",
5.69667E+17,negative,1,Can't Tell,0.6546,United,,MCB235,,0,@united strikes again! Why board anyone if there's something wrong with the plane? Common sense.,,2/22/2015 17:15,Home,Central Time (US & Canada)
5.69667E+17,negative,1,Can't Tell,0.6594,United,,mckakia,,0,@united:  thanks for the miserable trip GNV&lt;&lt;&lt;FSD on 2.19-2.21.,,2/22/2015 17:14,,
5.69667E+17,negative,1,Cancelled Flight,0.6659,United,,tonywhelan,,0,@united Missed KTM flight due to ur Cancelled Flightlation. Mike supervisor disgusting.  Now day Late Flight. No apology or upgrade offer to LHR from ORD???,,2/22/2015 17:14,Stavromula Beta,Quito
5.69666E+17,neutral,0.6813,,0,United,,kgwalt3,,0,@united left my iPad on MCO-&gt;IAD flight 174. How long to hear back once claim submitted? TY!,,2/22/2015 17:13,,
5.69666E+17,positive,0.66,,0,United,,anoyes,,0,@united social media team is on point on #OscarNight :),,2/22/2015 17:13,"San Francisco, CA",Eastern Time (US & Canada)
5.69666E+17,negative,1,Late Flight,1,United,,Andy_Pi,,1,@united always happy to start my life with my new wife with a 5 hr travel delay due to MAINTENECE and it would appear incompetence,,2/22/2015 17:12,NYC/Secaucus ,Santiago
5.69666E+17,negative,1,Bad Flight,1,United,,Lollapoluga,,1,@united is the airline of the Oscars but doesn't carry ABC on Direct TV?!?! Fail - now I can't watch the Oscars. #united,,2/22/2015 17:12,Chicago,Central Time (US & Canada)
5.69666E+17,negative,1,Late Flight,0.6631,United,,joepilot7,,1,@united this is it... Last time I fly #UnitedAirlines  you screw up every trip now will be stuck in ord and miss work.,,2/22/2015 17:10,Toronto Canada,
5.69665E+17,neutral,0.34,,0,United,,RichGoldstein,,0,@united Didn't know that buying a seat in first class was just a 'request' to sit in first class! Very Interesting.,,2/22/2015 17:09,New York,
5.69665E+17,negative,1,Lost Luggage,0.3709,United,,malexcormier,,0,"@united I understand the intention, but it pales in comparison to a day of lost wages for both my wife and I because of the delay.",,2/22/2015 17:09,North,Central Time (US & Canada)
5.69665E+17,negative,1,Lost Luggage,1,United,,mustardman123,,0,@united I need help with a missing bag.,,2/22/2015 17:08,"Cincinnati, OH",Quito
5.69665E+17,negative,1,Flight Booking Problems,0.3709,United,,unusualcards,,0,@united I was. But I have given up.,,2/22/2015 17:07,"Portland, OR",
5.69664E+17,neutral,0.656,,0,United,,emilygalati,,0,"@united can I get on a stand by list from ASE to ORD? I'm the only poor person in Aspen, that's why I'm asking for standby on twitter.",,2/22/2015 17:05,"Chicago, IL",Mountain Time (US & Canada)
5.69664E+17,negative,0.7011,Late Flight,0.3845,United,,mollybowlingpin,,0,@united you changed my entire flight plan for vacation and now I will be there alone a day and night early with nowhere to stay. Help!,,2/22/2015 17:03,,
5.69664E+17,negative,1,Late Flight,0.704,United,,mangz,,1,@united UA647 heading back to gate bc improper load? if ur packing us to the gills should at least take care to load bags. expecting comp...,,2/22/2015 17:03,"ÜT: 40.729379,-74.002951",Alaska
5.69663E+17,negative,1,Late Flight,1,United,,ericdavidson86,,1,@united is the worst airlines sitting on the plane at  Houston-bush airport now for an hour and a half waiting for Late Flight passengers,,2/22/2015 17:01,,
5.69663E+17,negative,1,Customer Service Issue,0.6769,United,,EastinDeverna,,1,@united might possibly have the worst service on the planet.,,2/22/2015 17:00,Long Island,Quito
5.69663E+17,negative,1,Customer Service Issue,0.6746,United,,baftz,,2,@united deceptive marketing practices promised me if i booked flights i would retain my status now they are not granting. Neverflyunited,,2/22/2015 16:59,,
5.69662E+17,negative,1,Late Flight,1,United,,gochrisgo,,0,@united Hey so many time changes for UA 1534. We going tonight or what? MIA - EWR,,2/22/2015 16:56,"Brooklyn, NY",Eastern Time (US & Canada)
5.69662E+17,negative,0.6307,Lost Luggage,0.6307,United,,Spencerklein,,0,@united and that it would be sent on the next flight to Hayden/steamboat (HDN) from Denver. So I'm hoping its on there,,2/22/2015 16:56,,Eastern Time (US & Canada)
5.69662E+17,negative,1,Lost Luggage,0.3683,United,,Spencerklein,,0,@united and pick it up and just bring it on the shuttle. When I went to double check on that they said it was still on the concourse,,2/22/2015 16:56,,Eastern Time (US & Canada)
5.69662E+17,negative,0.6842,Lost Luggage,0.6842,United,,Spencerklein,,0,@united I honestly couldn't tell you. All I know is that originally we were going to have it brought in from the concourse,,2/22/2015 16:55,,Eastern Time (US & Canada)
5.69661E+17,negative,1,Late Flight,1,United,,reccewife,,0,@united missing a day of vacation to see my husband because of this delay but stuff happens and I get that. Just wish it was handled better,,2/22/2015 16:51,"Kingston, Canada",Mountain Time (US & Canada)
5.69661E+17,negative,1,Late Flight,0.6655,United,,doug_samuel,,0,@united UA1534 has now had 11 different departure times. Wtf. Make up your mind.,,2/22/2015 16:51,,Eastern Time (US & Canada)
5.6966E+17,negative,1,Customer Service Issue,0.3542,United,,Npatel3297,,1,@united thanks for making everyone wait in the dark for an hour while Newark tries to figure out which gate to go to. #incompetence,,2/22/2015 16:50,,
5.6966E+17,positive,1,,,United,,YelpPittsburgh,,0,@united thank you for following up!,,2/22/2015 16:50,"Pittsburgh, PA",Quito
5.6966E+17,positive,1,,,United,,XlnsMngr,,0,@United Claudia in IAH terminal b travel assistance has me all set. Great service. Thank you.,,2/22/2015 16:47,,
5.69659E+17,neutral,1,,,United,,RChew_FORR,,0,@united is it possible to add a Known Traveler Number to my ticket after Flight Booking Problems?,,2/22/2015 16:43,"Cambridge, MA",
5.69659E+17,negative,0.6361,Customer Service Issue,0.6361,United,,RyanSennett,,0,"@united why doesn't my daughter, booked with my gold member miles, get on the upgrade list for her flight tomorrow?",,2/22/2015 16:42,"Vancouver, WA",Pacific Time (US & Canada)
5.69658E+17,neutral,0.6667,,0,United,,tiamariaroxs,,0,@united If an award is no longer showing available could it possible become available again?,,2/22/2015 16:39,,
5.69657E+17,neutral,0.6137,,0,United,,bryankendro,,0,@united flight to DFW from IAD Cancelled Flightled for mechanical can I get rental car to MDT-my origin,,2/22/2015 16:37,Harrisburg,Eastern Time (US & Canada)
5.69657E+17,neutral,1,,,United,,XlnsMngr,,0,@United can you help me get from IAH to SFO earlier tonight?,,2/22/2015 16:34,,
5.69656E+17,negative,1,Can't Tell,0.6188,United,,denitiodeltoro,,0,@united was so on point for 5/6 of my flights this past week . . But this last one really sucks shit,,2/22/2015 16:33,The Town,Central Time (US & Canada)
5.69656E+17,negative,1,Customer Service Issue,0.6433,United,,F_Mattioli,,0,@United and here i thought American was bad. Horrible Service. Over 2:30 min Late Flight. No excuse!,,2/22/2015 16:30,"Martinsburg,WV",Eastern Time (US & Canada)
5.69655E+17,negative,1,Late Flight,1,United,,jesuisJOse,,0,@united UA1565 IAH -&gt; SJO is delayed by like 1.5 hours. Crazy!,,2/22/2015 16:28,New York | Chicago,Eastern Time (US & Canada)
5.69655E+17,negative,1,Customer Service Issue,0.6756,United,,onemanvariety,,0,@united I don't know my flight details bc I need to explore some options which I'm unable to do bc the site won't let me.Seems to be ongoing,,2/22/2015 16:27,"driving, probably",Quito
5.69655E+17,negative,1,Late Flight,0.6735,United,,bobgiolito,,0,@united How about free wifi when your flights delayed? Only 20 mins allowed!,,2/22/2015 16:27,"Los Angeles, CA",Pacific Time (US & Canada)
5.69654E+17,neutral,1,,,United,,IamTamica,,0,@united I did. they told us the wrong carousel number.,,2/22/2015 16:26,moving forward... ,Eastern Time (US & Canada)
5.69654E+17,neutral,0.6705,,0,United,,AlexColIins,,0,@united no thanks,,2/22/2015 16:26,michigan ,Eastern Time (US & Canada)
5.69654E+17,negative,1,Lost Luggage,1,United,,LaHauser,,0,@united CDG-LAS 42 hours. And my luggage is in SFO. I've been wearing the same clothes for 42 hours. Thank you. #flythefriendlyskies,"[36.08655568, -115.1394417]",2/22/2015 16:22,,Paris
5.69652E+17,negative,1,Late Flight,0.6722,United,,scottychadwick,,1,@united this airline is a joke my friends been trapped in houston since 7am sat and have no flight in sight #unitedworstever #trappedhouston,,2/22/2015 16:17,,Eastern Time (US & Canada)
5.69652E+17,negative,1,Can't Tell,1,United,,aminghadersohi,,0,@united why do you hate your passengers?,,2/22/2015 16:16,"San Francisco, CA",
5.69652E+17,negative,1,Bad Flight,0.6522,United,,FernHeinig18,,0,@united how can a plane that has been sitting in a hanger all day have numerous mechanical problems. Doesn't anyone actually do maintenance,,2/22/2015 16:14,,
5.69651E+17,negative,1,Late Flight,1,United,,reccewife,,0,.@united in the future when delay causes 15 hour wait (slept night in airport) ensuring seating choice for replacement flight would be good.,,2/22/2015 16:13,"Kingston, Canada",Mountain Time (US & Canada)
5.6965E+17,negative,1,Late Flight,1,United,,CrowdSafetyNI,,0,@united is my flight delayed? It keeps changing between delayed and not??? If delayed is checkin time Late Flightr??? http://t.co/NTUIx5dbYR,,2/22/2015 16:10,Northern Ireland,London
5.6965E+17,negative,1,Late Flight,1,United,,trinjw,,0,@united what a long day of delays. Please get us to Dallas tonight!!!!  Fingers crossed!!!  #winterstorm2015 #whichisworsedenordfw.,,2/22/2015 16:09,,
5.6965E+17,negative,1,Late Flight,0.3516,United,,BrittanyWolgast,,0,@united -How is it that all my flight times were changed without any official notification? Almost missed my flight this morning. Not cool!,,2/22/2015 16:07,,Central Time (US & Canada)
5.6965E+17,negative,1,Lost Luggage,1,United,,Spencerklein,,0,@united they had record of it being at Denver on the concourse prior to me gettin on the shuttle. I just want to confirm its location,,2/22/2015 16:07,,Eastern Time (US & Canada)
5.69649E+17,neutral,1,,,United,,jrmcirvin,,0,@united #LAX #sunrise UAL212 LAX-JFK,,2/22/2015 16:04,,Central Time (US & Canada)
5.69649E+17,neutral,0.6477,,0,United,,Spencerklein,,0,@united ...would be on the next flight to Hayden/steamboat,,2/22/2015 16:03,,Eastern Time (US & Canada)
5.69648E+17,negative,0.6327,Lost Luggage,0.6327,United,,Spencerklein,,0,@united we needed to be at steamboat for a meeting by 3pm so we took a shuttle. The United customer service people said the bag would be on,,2/22/2015 16:02,,Eastern Time (US & Canada)
5.69648E+17,negative,1,Customer Service Issue,0.6614,United,,aminghadersohi,,0,"@united, there is no good word for describing how angry and pissed off of a customer you have made me.",,2/22/2015 15:59,"San Francisco, CA",
5.69648E+17,negative,1,Customer Service Issue,0.6966,United,,ImagesbyTLP,,1,"@united Late Flight 2014 and 2015 are huge step towards decline in service, and your agents, not all, are as arrogant as ever.  #UnitedAirlines",,2/22/2015 15:59,earth,Pacific Time (US & Canada)
5.69647E+17,positive,1,,,United,,JennyLeeinDC,,0,@united Denver baggage handlers you totally impressed us today. Our lungs barely made the run to connect but our bags had no problem! #DEN,,2/22/2015 15:58,DC,Eastern Time (US & Canada)
5.69647E+17,negative,1,Late Flight,0.6838,United,,aminghadersohi,,0,"@united flight 3870 to Newark, stuck in the runway. About to miss my connection and they are just sorry for my inconvenience!!!!!!",,2/22/2015 15:58,"San Francisco, CA",
5.69647E+17,negative,1,Late Flight,0.6316,United,,jtromano,,0,@united false.,,2/22/2015 15:57,STL,Central Time (US & Canada)
5.69647E+17,negative,1,Customer Service Issue,0.3502,United,,aminghadersohi,,0,"@united sitting on the runway in Newark, they won't let the plane to a gate. My connection boards in 1 minute. @united hates us all.",,2/22/2015 15:54,"San Francisco, CA",
5.69647E+17,positive,1,,,United,,JetSetterJD,,0,"@united thanks, it was my first time in a United lounge and felt welcomed.",,2/22/2015 15:54,,Pacific Time (US & Canada)
5.69646E+17,negative,1,Customer Service Issue,0.6657,United,,reccewife,,0,".@united all other ANA ticket holders get to use the lounge, too. But not us. Because United booked us. #grumpykim",,2/22/2015 15:54,"Kingston, Canada",Mountain Time (US & Canada)
5.69646E+17,neutral,1,,,United,,TSAmedia_RossF,,0,"@united Good evening, UA. Can you assist with an issue via DM?",,2/22/2015 15:52,"Washington, D.C.",Eastern Time (US & Canada)
5.69646E+17,negative,1,Late Flight,1,United,,Meatus_prime,,0,@united Never had a flight delayed an hour due to an unbalanced load. And more delays at @flyLAXairport. Great job idiots.,,2/22/2015 15:51,,Pacific Time (US & Canada)
5.69645E+17,negative,1,Can't Tell,0.6879,United,,ImagesbyTLP,,0,@united 100. % failure in 2015 #UnitedAirlines,,2/22/2015 15:50,earth,Pacific Time (US & Canada)
5.69645E+17,positive,0.66,,,United,,SmashMastr,,0,@united can Cancelled Flight my flight anytime if this is where they keep me for the night.. http://t.co/avRTOWTyzk,"[41.92992293, -87.66944213]",2/22/2015 15:49,Chicago,
5.69645E+17,negative,1,Late Flight,0.6522,United,,ImagesbyTLP,,0,"@united you guys suck, 2 1/2 delay to get out of ers and didn't even have curtesy to let me know,  #UnitedAirlines",,2/22/2015 15:48,earth,Pacific Time (US & Canada)
5.69645E+17,negative,1,Flight Attendant Complaints,1,United,,michaelvandijk1,,0,"@united Unfortunately had a bad experience flying with you on Saturday. Inpolite crew, bad delays.",,2/22/2015 15:48,Nederland,Amsterdam
5.69644E+17,negative,1,Bad Flight,0.3556,United,,mamijeanna,,0,@united seriously? 45 min on the plane at bhm and now 30 min in baggage and still no bags? #worstairlineever,,2/22/2015 15:45,,
5.69644E+17,positive,0.6893,,0,United,,__XT,,0,@united thanks for updating me about the 1+ hour delay the exact second I got to ATL. 🙅🙅🙅,,2/22/2015 15:43,,Eastern Time (US & Canada)
5.69643E+17,negative,0.6633,Flight Booking Problems,0.3634,United,,reccewife,,0,@united but we are on All Nippon now (booked by United to replace the one we missed).,,2/22/2015 15:40,"Kingston, Canada",Mountain Time (US & Canada)
5.69642E+17,negative,0.6703,Can't Tell,0.3626,United,,kaf_silva,,0,@united what is this subtlety gate changes? Are you kidding with me?,,2/22/2015 15:37,,
5.69642E+17,negative,1,Flight Attendant Complaints,1,United,,FlyRightSeat10,,0,"@united been good 15yr ""friendly skies"" relationship. 2day agent told me I'm ""only Canadian"" and thus not good enough for military preboard",,2/22/2015 15:37,Canada,Eastern Time (US & Canada)
5.69642E+17,negative,0.6966,Customer Service Issue,0.3596,United,,DanVidayo,,0,@united yes was trying to upgrade my seat. Now there are no available spots,,2/22/2015 15:36,Earth,Indiana (East)
5.69642E+17,negative,0.6934,Can't Tell,0.352,United,,rikrik__,,0,“@united: @rikrik__ What made you come to this? Can we help you with anything? ^JP” inconvience*,,2/22/2015 15:35,Saint Louis,Central Time (US & Canada)
5.69642E+17,neutral,1,,,United,,rikrik__,,0,"“@united: @rikrik__ What made you come to this? Can we help you with anything? ^JP” free tickets , for the i convince .",,2/22/2015 15:35,Saint Louis,Central Time (US & Canada)
5.69642E+17,negative,1,Customer Service Issue,1,United,,rikrik__,,0,“@united: @rikrik__ What made you come to this? Can we help you with anything? ^JP” the service just hasn't been great.,,2/22/2015 15:35,Saint Louis,Central Time (US & Canada)
5.69642E+17,negative,1,Can't Tell,0.6533,United,,tunkuv,,0,".@united I think not. I'm not flying you again, if I can help it.",,2/22/2015 15:35,New York,Eastern Time (US & Canada)
5.69641E+17,positive,1,,,United,,DJTouf,,0,@united Resolved. Over hour of work on  ground &amp; somehow the system reset itself during takeoff. I appreciate the quick response/service.,"[41.97890473, -87.91027352]",2/22/2015 15:34,"Buffalo, NY",
5.69641E+17,negative,1,Bad Flight,0.3697,United,,BeyondStatusQuo,,0,@united  always a fucken nightmare with your airline. #fail #lazy #alwaysLate Flight #worstairlineever,,2/22/2015 15:34,Los Angeles ,Pacific Time (US & Canada)
5.69641E+17,negative,0.3608,Flight Attendant Complaints,0.3608,United,,reccewife,,0,"@united we were told when we checked in, as soon as we were allowed to, that there are no other seats available on the plane except middle.",,2/22/2015 15:34,"Kingston, Canada",Mountain Time (US & Canada)
5.69641E+17,negative,1,Bad Flight,0.6297,United,,Juliaweinerman,,0,@united EVERYTIME I fly UR airline I hate you even more ! Thanks for the terrible service on flight 1071,,2/22/2015 15:33,,
